ano,rodada,classificacao,clube,jogos,vitorias,empates,derrotas,gols_pro,gols_contra,saldo,pontos
2010,26,9,Grêmio,26,9,9,8,38,33,5,36
2010,26,10,Vasco da Gama,26,8,12,6,28,25,3,36
2010,26,11,São Paulo,26,9,7,10,34,38,-4,34
2010,26,12,Guarani,26,8,9,9,30,37,-7,33
2010,26,13,Vitória,26,7,10,9,32,34,-2,31
2010,26,14,Ceará,26,7,10,9,19,27,-8,31
2010,26,15,Flamengo,26,6,11,9,25,29,-4,29
2010,26,16,Avaí,26,7,7,12,36,40,-4,28
2010,26,17,Atlético-GO,26,7,5,14,33,39,-6,26
2010,26,18,Goiás,26,6,7,13,29,44,-15,25
2010,26,19,Atlético-MG,26,6,4,16,30,47,-17,22
2010,26,20,Barueri,26,5,8,13,25,38,-13,20
2010,27,1,Fluminense,27,15,7,5,49,27,22,52
2010,27,2,Corinthians,27,14,7,6,48,32,16,49
2010,27,3,Cruzeiro,27,13,9,5,37,26,11,48
2010,27,4,Internacional,27,13,5,9,34,27,7,44
2010,27,5,Santos,27,12,6,9,43,35,8,42
2010,27,6,Atlético-PR,27,12,6,9,31,33,-2,42
2010,27,7,Botafogo,27,10,12,5,41,31,10,42
2010,27,8,Grêmio,27,10,9,8,41,33,8,39
2010,27,9,Vasco da Gama,27,9,12,6,31,27,4,39
2010,27,10,Palmeiras,27,9,12,6,31,28,3,39
2010,27,11,São Paulo,27,9,8,10,34,38,-4,35
2010,27,12,Guarani,27,8,9,10,30,40,-10,33
2010,27,13,Ceará,27,7,11,9,21,29,-8,32
2010,27,14,Vitória,27,7,10,10,32,37,-5,31
2010,27,15,Flamengo,27,6,12,9,26,30,-4,30
2010,27,16,Avaí,27,7,8,12,36,40,-4,29
2010,27,17,Atlético-GO,27,7,5,15,35,42,-7,26
2010,27,18,Atlético-MG,27,7,4,16,33,49,-16,25
2010,27,19,Goiás,27,6,7,14,31,47,-16,25
2010,27,20,Barueri,27,5,9,13,26,39,-13,21
2010,28,1,Fluminense,28,15,7,6,49,30,19,52
2010,28,2,Cruzeiro,28,14,9,5,38,26,12,51
2010,28,3,Corinthians,28,14,7,7,49,34,15,49
2010,28,4,Santos,28,13,6,9,46,35,11,45
2010,28,5,Internacional,28,13,5,10,34,28,6,44
2010,28,6,Atlético-PR,28,12,7,9,31,33,-2,43
2010,28,7,Botafogo,28,10,13,5,42,32,10,43
2010,28,8,Grêmio,28,11,9,8,45,33,12,42
2010,28,9,Palmeiras,28,10,12,6,35,29,6,42
2010,28,10,Vasco da Gama,28,9,13,6,31,27,4,40
2010,28,11,São Paulo,28,10,8,10,36,38,-2,38
2010,28,12,Ceará,28,8,11,9,22,29,-7,35
2010,28,13,Guarani,28,8,10,10,31,41,-10,34
2010,28,14,Flamengo,28,7,12,9,28,30,-2,33
2010,28,15,Vitória,28,7,10,11,32,39,-7,31
2010,28,16,Avaí,28,7,8,13,37,44,-7,29
2010,28,17,Atlético-MG,28,8,4,16,35,50,-15,28
2010,28,18,Atlético-GO,28,7,5,16,35,44,-9,26
2010,28,19,Goiás,28,6,7,15,31,48,-17,25
2010,28,20,Barueri,28,5,9,14,26,43,-17,21
2010,29,1,Cruzeiro,29,15,9,5,39,26,13,54
2010,29,2,Fluminense,29,15,7,7,49,31,18,52
2010,29,3,Corinthians,29,14,7,8,52,38,14,49
2010,29,4,Santos,29,14,6,9,48,35,13,48
2010,29,5,Internacional,29,14,5,10,35,28,7,47
2010,29,6,Botafogo,29,10,14,5,42,32,10,44
2010,29,7,Atlético-PR,29,12,7,10,31,35,-4,43
2010,29,8,Grêmio,29,11,10,8,48,36,12,43
2010,29,9,Palmeiras,29,10,13,6,35,29,6,43
2010,29,10,São Paulo,29,11,8,10,39,40,-1,41
2010,29,11,Vasco da Gama,29,9,14,6,34,30,4,41
2010,29,12,Ceará,29,9,11,9,24,29,-5,38
2010,29,13,Guarani,29,8,10,11,31,43,-12,34
2010,29,14,Flamengo,29,7,13,9,30,32,-2,34
2010,29,15,Vitória,29,7,10,12,32,40,-8,31
2010,29,16,Avaí,29,7,9,13,39,46,-7,30
2010,29,17,Atlético-GO,29,8,5,16,39,47,-8,29
2010,29,18,Atlético-MG,29,8,4,17,35,51,-16,28
2010,29,19,Goiás,29,7,7,15,32,48,-16,28
2010,29,20,Barueri,29,5,9,15,28,46,-18,21
2010,30,1,Cruzeiro,30,15,9,6,40,28,12,54
2010,30,2,Fluminense,30,15,8,7,49,31,18,53
2010,30,3,Corinthians,30,14,8,8,52,38,14,50
2010,30,4,Santos,30,14,6,10,51,39,12,48
2010,30,5,Internacional,30,14,5,11,35,31,4,47
2010,30,6,Atlético-PR,30,13,7,10,33,36,-3,46
2010,30,7,Grêmio,30,12,10,8,50,37,13,46
2010,30,8,Botafogo,30,10,15,5,42,32,10,45
2010,30,9,São Paulo,30,12,8,10,43,43,0,44
2010,30,10,Palmeiras,30,10,14,6,36,30,6,44
2010,30,11,Vasco da Gama,30,9,14,7,34,32,2,41
2010,30,12,Ceará,30,9,12,9,25,30,-5,39
2010,30,13,Flamengo,30,8,13,9,33,32,1,37
2010,30,14,Guarani,30,8,11,11,31,43,-12,35
2010,30,15,Vitória,30,8,10,12,34,40,-6,34
2010,30,16,Atlético-GO,30,9,5,16,41,47,-6,32
2010,30,17,Atlético-MG,30,9,4,17,37,51,-14,31
2010,30,18,Avaí,30,7,9,14,39,48,-9,30
2010,30,19,Goiás,30,7,7,16,33,50,-17,28
2010,30,20,Barueri,30,5,9,16,28,48,-20,21
2010,31,1,Fluminense,31,15,9,7,51,33,18,54
2010,31,2,Cruzeiro,31,15,9,7,43,32,11,54
2010,31,3,Corinthians,31,15,8,8,53,38,15,53
2010,31,4,Santos,31,14,6,11,53,42,11,48
2010,31,5,Internacional,31,14,6,11,37,33,4,48
2010,31,6,Botafogo,31,11,15,5,43,32,11,48
2010,31,7,Atlético-PR,31,13,8,10,35,38,-3,47
2010,31,8,Grêmio,31,12,11,8,52,39,13,47
2010,31,9,São Paulo,31,12,8,11,43,45,-2,44
2010,31,10,Palmeiras,31,10,14,7,36,31,5,44
2010,31,11,Ceará,31,10,12,9,27,30,-3,42
2010,31,12,Vasco da Gama,31,9,15,7,35,33,2,42
2010,31,13,Flamengo,31,8,14,9,34,33,1,38
2010,31,14,Atlético-GO,31,10,5,16,42,47,-5,35
2010,31,15,Guarani,31,8,11,12,31,44,-13,35
2010,31,16,Atlético-MG,31,10,4,17,41,54,-13,34
2010,31,17,Vitória,31,8,10,13,34,41,-7,34
2010,31,18,Goiás,31,8,7,16,34,50,-16,31
2010,31,19,Avaí,31,7,9,15,39,49,-10,30
2010,31,20,Barueri,31,6,9,16,31,50,-19,24
2010,32,1,Fluminense,32,16,9,7,53,33,20,57
2010,32,2,Cruzeiro,32,16,9,7,45,32,13,57
2010,32,3,Corinthians,32,15,9,8,54,39,15,54
2010,32,4,Botafogo,32,12,15,5,45,32,13,51
2010,32,5,Santos,32,14,7,11,54,43,11,49
2010,32,6,Internacional,32,14,7,11,38,34,4,49
2010,32,7,São Paulo,32,13,8,11,45,46,-1,47
2010,32,8,Atlético-PR,32,13,8,11,36,40,-4,47
2010,32,9,Grêmio,32,12,11,9,52,41,11,47
2010,32,10,Palmeiras,32,11,14,7,39,33,6,47
2010,32,11,Ceará,32,10,13,9,28,31,-3,43
2010,32,12,Vasco da Gama,32,9,15,8,37,37,0,42
2010,32,13,Flamengo,32,8,15,9,35,34,1,39
2010,32,14,Vitória,32,9,10,13,38,43,-5,37
2010,32,15,Atlético-GO,32,10,6,16,43,48,-5,36
2010,32,16,Guarani,32,8,11,13,31,45,-14,35
2010,32,17,Atlético-MG,32,10,4,18,41,56,-15,34
2010,32,18,Avaí,32,8,9,15,40,49,-9,33
2010,32,19,Goiás,32,8,7,17,36,53,-17,31
2010,32,20,Barueri,32,6,9,17,31,52,-21,24
2010,33,1,Fluminense,33,16,10,7,53,33,20,58
2010,33,2,Corinthians,33,16,9,8,58,39,19,57
2010,33,3,Cruzeiro,33,16,9,8,45,34,11,57
2010,33,4,Botafogo,33,13,15,5,48,34,14,54
2010,33,5,Santos,33,14,8,11,55,44,11,50
2010,33,6,Internacional,33,14,8,11,38,34,4,50
2010,33,7,São Paulo,33,14,8,11,47,46,1,50
2010,33,8,Atlético-PR,33,14,8,11,37,40,-3,50
2010,33,9,Grêmio,33,13,11,9,54,41,13,50
2010,33,10,Palmeiras,33,11,14,8,39,34,5,47
2010,33,11,Vasco da Gama,33,10,15,8,39,38,1,45
2010,33,12,Ceará,33,10,14,9,30,33,-3,44
2010,33,13,Flamengo,33,8,16,9,37,36,1,40
2010,33,14,Vitória,33,9,11,13,39,44,-5,38
2010,33,15,Atlético-GO,33,10,6,17,45,51,-6,36
2010,33,16,Guarani,33,8,12,13,31,45,-14,36
2010,33,17,Atlético-MG,33,10,5,18,41,56,-15,35
2010,33,18,Avaí,33,8,9,16,40,53,-13,33
2010,33,19,Goiás,33,8,7,18,36,55,-19,31
2010,33,20,Barueri,33,6,9,18,32,54,-22,24
2010,34,1,Fluminense,34,17,10,7,54,33,21,61
2010,34,2,Corinthians,34,17,9,8,60,39,21,60
2010,34,3,Cruzeiro,34,17,9,8,46,34,12,60
2010,34,4,Botafogo,34,13,16,5,48,34,14,55
2010,34,5,Atlético-PR,34,15,8,11,38,40,-2,53
2010,34,6,Grêmio,34,14,11,9,59,42,17,53
2010,34,7,Santos,34,14,9,11,57,46,11,51
2010,34,8,Internacional,34,14,9,11,40,36,4,51
2010,34,9,São Paulo,34,14,8,12,47,48,-1,50
2010,34,10,Palmeiras,34,12,14,8,40,34,6,50
2010,34,11,Vasco da Gama,34,10,15,9,39,39,0,45
2010,34,12,Ceará,34,10,14,10,31,38,-7,44
2010,34,13,Flamengo,34,8,16,10,37,37,0,40
2010,34,14,Vitória,34,9,11,14,39,45,-6,38
2010,34,15,Atlético-GO,34,10,7,17,47,53,-6,37
2010,34,16,Atlético-MG,34,10,6,18,43,58,-15,36
2010,34,17,Guarani,34,8,12,14,31,46,-15,36
2010,34,18,Avaí,34,8,10,16,40,53,-13,34
2010,34,19,Goiás,34,8,7,19,37,59,-22,31
2010,34,20,Barueri,34,7,9,18,36,55,-19,27
2010,35,1,Corinthians,35,18,9,8,61,39,22,63
2010,35,2,Fluminense,35,17,11,7,55,34,21,62
2010,35,3,Cruzeiro,35,17,9,9,46,35,11,60
2010,35,4,Atlético-PR,35,16,8,11,40,41,-1,56
2010,35,5,Botafogo,35,13,17,5,50,36,14,56
2010,35,6,Grêmio,35,14,12,9,59,42,17,54
2010,35,7,Santos,35,14,10,11,57,46,11,52
2010,35,8,Internacional,35,14,9,12,42,39,3,51
2010,35,9,São Paulo,35,14,9,12,48,49,-1,51
2010,35,10,Palmeiras,35,12,14,9,40,37,3,50
2010,35,11,Vasco da Gama,35,10,16,9,40,40,0,46
2010,35,12,Ceará,35,10,15,10,33,40,-7,45
2010,35,13,Atlético-GO,35,11,7,17,50,53,-3,40
2010,35,14,Flamengo,35,8,16,11,38,41,-3,40
2010,35,15,Atlético-MG,35,11,6,18,47,59,-12,39
2010,35,16,Vitória,35,9,12,14,40,46,-6,39
2010,35,17,Avaí,35,9,10,16,43,55,-12,37
2010,35,18,Guarani,35,8,13,14,32,47,-15,37
2010,35,19,Goiás,35,8,8,19,38,60,-22,32
2010,35,20,Barueri,35,7,9,19,37,57,-20,27
2010,36,1,Fluminense,36,18,11,7,59,35,24,65
2010,36,2,Corinthians,36,18,10,8,62,40,22,64
2010,36,3,Cruzeiro,36,18,9,9,49,36,13,63
2010,36,4,Grêmio,36,15,12,9,62,43,19,57
2010,36,5,Atlético-PR,36,16,8,12,41,44,-3,56
2010,36,6,Botafogo,36,13,17,6,51,38,13,56
2010,36,7,Santos,36,15,10,11,61,47,14,55
2010,36,8,Internacional,36,15,9,12,44,40,4,54
2010,36,9,São Paulo,36,14,9,13,49,53,-4,51
2010,36,10,Palmeiras,36,12,14,10,40,39,1,50
2010,36,11,Vasco da Gama,36,10,16,10,41,43,-2,46
2010,36,12,Ceará,36,10,16,10,34,41,-7,46
2010,36,13,Flamengo,36,9,16,11,40,42,-2,43
2010,36,14,Atlético-MG,36,12,6,18,49,59,-10,42
2010,36,15,Atlético-GO,36,11,7,18,50,56,-6,40
2010,36,16,Avaí,36,10,10,16,46,55,-9,40
2010,36,17,Vitória,36,9,13,14,41,47,-6,40
2010,36,18,Guarani,36,8,13,15,33,49,-16,37
2010,36,19,Goiás,36,8,8,20,39,64,-25,32
2010,36,20,Barueri,36,7,10,19,38,58,-20,28
2010,37,1,Fluminense,37,19,11,7,61,36,25,68
2010,37,2,Corinthians,37,19,10,8,64,40,24,67
2010,37,3,Cruzeiro,37,19,9,9,51,37,14,66
2010,37,4,Grêmio,37,16,12,9,65,43,22,60
2010,37,5,Botafogo,37,14,17,6,54,39,15,59
2010,37,6,Atlético-PR,37,16,9,12,42,45,-3,57
2010,37,7,Santos,37,15,10,12,63,50,13,55
2010,37,8,Internacional,37,15,10,12,45,41,4,55
2010,37,9,São Paulo,37,14,10,13,50,54,-4,52
2010,37,10,Palmeiras,37,12,14,11,41,41,0,50
2010,37,11,Ceará,37,10,17,10,35,42,-7,47
2010,37,12,Vasco da Gama,37,10,16,11,41,45,-4,46
2010,37,13,Atlético-MG,37,13,6,18,52,60,-8,45
2010,37,14,Avaí,37,11,10,16,49,57,-8,43
2010,37,15,Flamengo,37,9,16,12,41,44,-3,43
2010,37,16,Atlético-GO,37,11,8,18,51,57,-6,41
2010,37,17,Vitória,37,9,14,14,42,48,-6,41
2010,37,18,Guarani,37,8,13,16,33,52,-19,37
2010,37,19,Goiás,37,8,8,21,40,67,-27,32
2010,37,20,Barueri,37,7,10,20,39,61,-22,28
2010,38,1,Fluminense,38,20,11,7,62,36,26,71
2010,38,2,Cruzeiro,38,20,9,9,53,38,15,69
2010,38,3,Corinthians,38,19,11,8,65,41,24,68
2010,38,4,Grêmio,38,17,12,9,68,43,25,63
2010,38,5,Atlético-PR,38,17,9,12,43,45,-2,60
2010,38,6,Botafogo,38,14,17,7,54,42,12,59
2010,38,7,Internacional,38,16,10,12,48,41,7,58
2010,38,8,Santos,38,15,11,12,63,50,13,56
2010,38,9,São Paulo,38,15,10,13,54,54,0,55
2010,38,10,Palmeiras,38,12,14,12,42,43,-1,50
2010,38,11,Vasco da Gama,38,11,16,11,43,45,-2,49
2010,38,12,Ceará,38,10,17,11,35,44,-9,47
2010,38,13,Atlético-MG,38,13,6,19,52,64,-12,45
2010,38,14,Flamengo,38,9,17,12,41,44,-3,44
2010,38,15,Avaí,38,11,10,17,49,58,-9,43
2010,38,16,Atlético-GO,38,11,9,18,51,57,-6,42
2010,38,17,Vitória,38,9,15,14,42,48,-6,42
2010,38,18,Guarani,38,8,13,17,33,53,-20,37
2010,38,19,Goiás,38,8,9,21,41,68,-27,33
2010,38,20,Barueri,38,7,10,21,39,64,-25,28
2011,1,1,Flamengo,1,1,0,0,4,0,4,3
2011,1,2,Atlético-MG,1,1,0,0,3,0,3,3
2011,1,3,Vasco da Gama,1,1,0,0,3,1,2,3
2011,1,4,São Paulo,1,1,0,0,2,0,2,3
2011,1,5,América-MG,1,1,0,0,2,1,1,3
2011,1,5,Corinthians,1,1,0,0,2,1,1,3
2011,1,7,Atlético-GO,1,1,0,0,1,0,1,3
2011,1,7,Figueirense,1,1,0,0,1,0,1,3
2011,1,7,Palmeiras,1,1,0,0,1,0,1,3
2011,1,10,Internacional,1,0,1,0,1,1,0,1
2011,1,10,Santos,1,0,1,0,1,1,0,1
2011,1,12,Bahia,1,0,0,1,1,2,-1,0
2011,1,12,Grêmio,1,0,0,1,1,2,-1,0
2011,1,14,Botafogo,1,0,0,1,0,1,-1,0
2011,1,14,Coritiba,1,0,0,1,0,1,-1,0
2011,1,14,Cruzeiro,1,0,0,1,0,1,-1,0
2011,1,17,Ceará,1,0,0,1,1,3,-2,0
2011,1,18,Fluminense,1,0,0,1,0,2,-2,0
2011,1,19,Atlético-PR,1,0,0,1,0,3,-3,0
2011,1,20,Avaí,1,0,0,1,0,4,-4,0
2011,2,1,Atlético-MG,2,2,0,0,6,1,5,6
2011,2,1,Vasco da Gama,2,2,0,0,6,1,5,6
2011,2,3,São Paulo,2,2,0,0,3,0,3,6
2011,2,4,Corinthians,2,2,0,0,4,2,2,6
2011,2,5,Flamengo,2,1,1,0,7,3,4,4
2011,2,6,Palmeiras,2,1,1,0,2,1,1,4
2011,2,7,Grêmio,2,1,0,1,2,2,0,3
2011,2,8,Atlético-GO,2,1,0,1,1,1,0,3
2011,2,8,Botafogo,2,1,0,1,1,1,0,3
2011,2,8,Figueirense,2,1,0,1,1,1,0,3
2011,2,11,Ceará,2,1,0,1,2,3,-1,3
2011,2,12,Fluminense,2,1,0,1,1,2,-1,3
2011,2,13,América-MG,2,1,0,1,2,4,-2,3
2011,2,14,Bahia,2,0,1,1,4,5,-1,1
2011,2,15,Cruzeiro,2,0,1,1,1,2,-1,1
2011,2,15,Internacional,2,0,1,1,1,2,-1,1
2011,2,15,Santos,2,0,1,1,1,2,-1,1
2011,2,18,Coritiba,2,0,0,2,1,3,-2,0
2011,2,19,Atlético-PR,2,0,0,2,0,4,-4,0
2011,2,20,Avaí,2,0,0,2,1,7,-6,0
2011,3,1,São Paulo,3,3,0,0,4,0,4,9
2011,3,2,Corinthians,3,2,1,0,5,3,2,7
2011,3,3,Palmeiras,3,2,1,0,3,1,2,7
2011,3,4,Atlético-MG,3,2,0,1,6,2,4,6
2011,3,5,Grêmio,3,2,0,1,4,2,2,6
2011,3,6,Figueirense,3,2,0,1,3,1,2,6
2011,3,7,Vasco da Gama,3,2,0,1,7,6,1,6
2011,3,8,Fluminense,3,2,0,1,3,3,0,6
2011,3,9,Flamengo,3,1,2,0,8,4,4,5
2011,3,10,Internacional,3,1,1,1,5,4,1,4
2011,3,11,Santos,3,1,1,1,4,3,1,4
2011,3,12,Botafogo,3,1,1,1,3,3,0,4
2011,3,13,Ceará,3,1,1,1,4,5,-1,4
2011,3,14,Coritiba,3,1,0,2,6,4,2,3
2011,3,15,Atlético-GO,3,1,0,2,1,3,-2,3
2011,3,16,América-MG,3,1,0,2,4,8,-4,3
2011,3,17,Cruzeiro,3,0,1,2,2,4,-2,1
2011,3,18,Bahia,3,0,1,2,4,7,-3,1
2011,3,19,Atlético-PR,3,0,0,3,0,5,-5,0
2011,3,20,Avaí,3,0,0,3,2,10,-8,0
2011,4,1,São Paulo,4,4,0,0,7,1,6,12
2011,4,2,Corinthians,4,3,1,0,7,3,4,10
2011,4,3,Palmeiras,4,2,2,0,5,3,2,8
2011,4,4,Atlético-MG,4,2,1,1,7,3,4,7
2011,4,5,Botafogo,4,2,1,1,6,4,2,7
2011,4,6,Figueirense,4,2,1,1,4,2,2,7
2011,4,7,Vasco da Gama,4,2,1,1,8,7,1,7
2011,4,8,Atlético-GO,4,2,0,2,5,4,1,6
2011,4,9,Grêmio,4,2,0,2,5,5,0,6
2011,4,10,Fluminense,4,2,0,2,3,5,-2,6
2011,4,11,Flamengo,4,1,3,0,9,5,4,6
2011,4,12,Internacional,4,1,2,1,7,6,1,5
2011,4,13,Santos,4,1,2,1,5,4,1,5
2011,4,14,América-MG,4,1,1,2,6,10,-4,4
2011,4,15,Ceará,4,1,1,2,5,9,-4,4
2011,4,16,Coritiba,4,1,0,3,7,7,0,3
2011,4,17,Cruzeiro,4,0,2,2,3,5,-2,2
2011,4,18,Bahia,4,0,2,2,5,8,-3,2
2011,4,19,Atlético-PR,4,0,1,3,1,6,-5,1
2011,4,20,Avaí,4,0,1,3,4,12,-8,1
2011,5,1,São Paulo,5,5,0,0,9,1,8,15
2011,5,2,Palmeiras,5,3,2,0,10,3,7,11
2011,5,3,Corinthians,5,3,2,0,7,3,4,11
2011,5,4,Figueirense,5,3,1,1,6,2,4,10
2011,5,5,Atlético-MG,5,2,2,1,9,5,4,8
2011,5,6,Botafogo,5,2,2,1,6,4,2,8
2011,5,7,Vasco da Gama,5,2,2,1,9,8,1,8
2011,5,8,Atlético-GO,5,2,1,2,7,6,1,7
2011,5,9,Grêmio,5,2,1,2,6,6,0,7
2011,5,10,Flamengo,5,1,4,0,9,5,4,7
2011,5,11,Fluminense,5,2,0,3,3,6,-3,6
2011,5,12,Internacional,5,1,3,1,8,7,1,6
2011,5,13,Santos,5,1,3,1,5,4,1,6
2011,5,14,Bahia,5,1,2,2,6,8,-2,5
2011,5,15,América-MG,5,1,2,2,7,11,-4,5
2011,5,16,Coritiba,5,1,1,3,8,8,0,4
2011,5,17,Ceará,5,1,1,3,5,11,-6,4
2011,5,18,Cruzeiro,5,0,3,2,4,6,-2,3
2011,5,19,Atlético-PR,5,0,1,4,1,8,-7,1
2011,5,20,Avaí,5,0,1,4,4,17,-13,1
2011,6,1,São Paulo,6,5,0,1,9,6,3,15
2011,6,2,Corinthians,6,4,2,0,12,3,9,14
2011,6,3,Palmeiras,6,3,2,1,10,5,5,11
2011,6,4,Botafogo,6,3,2,1,8,5,3,11
2011,6,5,Vasco da Gama,6,3,2,1,10,8,2,11
2011,6,6,Figueirense,6,3,1,2,7,6,1,10
2011,6,7,Flamengo,6,2,4,0,13,6,7,10
2011,6,8,Fluminense,6,3,0,3,4,6,-2,9
2011,6,9,Internacional,6,2,3,1,12,8,4,9
2011,6,10,Santos,6,2,3,1,6,4,2,9
2011,6,11,Atlético-MG,6,2,2,2,10,9,1,8
2011,6,12,Bahia,6,2,2,2,8,8,0,8
2011,6,13,Atlético-GO,6,2,1,3,7,7,0,7
2011,6,14,Grêmio,6,2,1,3,7,8,-1,7
2011,6,15,Ceará,6,2,1,3,7,11,-4,7
2011,6,16,Cruzeiro,6,1,3,2,6,7,-1,6
2011,6,17,América-MG,6,1,2,3,7,12,-5,5
2011,6,18,Coritiba,6,1,1,4,9,10,-1,4
2011,6,19,Atlético-PR,6,0,1,5,1,10,-9,1
2011,6,20,Avaí,6,0,1,5,4,18,-14,1
2011,7,1,Corinthians,7,5,2,0,13,3,10,17
2011,7,2,São Paulo,7,5,0,2,9,8,1,15
2011,7,3,Palmeiras,7,4,2,1,12,5,7,14
2011,7,4,Botafogo,7,4,2,1,10,5,5,14
2011,7,5,Figueirense,7,4,1,2,9,7,2,13
2011,7,6,Flamengo,7,3,4,0,16,8,8,13
2011,7,7,Fluminense,7,4,0,3,7,7,0,12
2011,7,8,Internacional,7,3,3,1,16,8,8,12
2011,7,9,Vasco da Gama,7,3,2,2,10,11,-1,11
2011,7,10,Cruzeiro,7,2,3,2,9,7,2,9
2011,7,11,Santos,7,2,3,2,7,6,1,9
2011,7,12,Grêmio,7,2,2,3,9,10,-1,8
2011,7,13,Bahia,7,2,2,3,8,9,-1,8
2011,7,14,Atlético-MG,7,2,2,3,10,13,-3,8
2011,7,15,Coritiba,7,2,1,4,12,11,1,7
2011,7,16,Atlético-GO,7,2,1,4,7,9,-2,7
2011,7,17,Ceará,7,2,1,4,8,14,-6,7
2011,7,18,América-MG,7,1,2,4,9,15,-6,5
2011,7,19,Avaí,7,0,2,5,6,20,-14,2
2011,7,20,Atlético-PR,7,0,1,6,2,13,-11,1
2011,8,1,Corinthians,8,6,2,0,15,4,11,20
2011,8,2,Flamengo,8,4,4,0,17,8,9,16
2011,8,3,São Paulo,8,5,0,3,9,9,0,15
2011,8,4,Internacional,8,4,3,1,17,8,9,15
2011,8,5,Palmeiras,8,4,3,1,13,6,7,15
2011,8,6,Botafogo,8,4,3,1,11,6,5,15
2011,8,7,Figueirense,8,4,1,3,9,10,-1,13
2011,8,8,Fluminense,8,4,0,4,8,9,-1,12
2011,8,9,Cruzeiro,8,3,3,2,11,7,4,12
2011,8,10,Santos,8,3,3,2,9,7,2,12
2011,8,11,Vasco da Gama,8,3,2,3,11,13,-2,11
2011,8,12,Coritiba,8,3,1,4,15,11,4,10
2011,8,13,Ceará,8,3,1,4,11,14,-3,10
2011,8,14,Bahia,8,2,3,3,10,11,-1,9
2011,8,15,Atlético-GO,8,2,2,4,8,10,-2,8
2011,8,16,Grêmio,8,2,2,4,9,12,-3,8
2011,8,17,Atlético-MG,8,2,2,4,10,16,-6,8
2011,8,18,América-MG,8,1,3,4,10,16,-6,6
2011,8,19,Avaí,8,0,3,5,8,22,-14,3
2011,8,20,Atlético-PR,8,0,1,7,2,14,-12,1
2011,9,1,Corinthians,9,7,2,0,16,4,12,23
2011,9,2,Flamengo,9,5,4,0,18,8,10,19
2011,9,3,São Paulo,9,6,0,3,11,10,1,18
2011,9,4,Palmeiras,9,5,3,1,16,6,10,18
2011,9,5,Botafogo,9,4,4,1,12,7,5,16
2011,9,6,Internacional,9,4,3,2,17,10,7,15
2011,9,7,Vasco da Gama,9,4,2,3,13,13,0,14
2011,9,8,Figueirense,9,4,2,3,10,11,-1,14
2011,9,9,Fluminense,9,4,0,5,8,10,-2,12
2011,9,10,Cruzeiro,9,3,3,3,12,9,3,12
2011,9,11,Santos,9,3,3,3,9,10,-1,12
2011,9,12,Grêmio,9,3,2,4,11,12,-1,11
2011,9,13,Ceará,9,3,2,4,12,15,-3,11
2011,9,14,Atlético-MG,9,3,2,4,12,16,-4,11
2011,9,15,Coritiba,9,3,1,5,15,13,2,10
2011,9,16,Bahia,9,2,4,3,11,12,-1,10
2011,9,17,Atlético-GO,9,2,2,5,8,11,-3,8
2011,9,18,América-MG,9,1,3,5,10,18,-8,6
2011,9,19,Avaí,9,0,4,5,8,22,-14,4
2011,9,20,Atlético-PR,9,0,2,7,2,14,-12,2
2011,10,1,Corinthians,10,8,2,0,18,4,14,26
2011,10,2,São Paulo,10,7,0,3,14,10,4,21
2011,10,3,Flamengo,10,5,5,0,18,8,10,20
2011,10,4,Palmeiras,10,5,4,1,16,6,10,19
2011,10,5,Vasco da Gama,10,5,2,3,15,14,1,17
2011,10,6,Botafogo,10,4,4,2,12,9,3,16
2011,10,7,Internacional,10,4,3,3,17,13,4,15
2011,10,8,Cruzeiro,10,4,3,3,14,10,4,15
2011,10,9,Santos,10,4,3,3,11,11,0,15
2011,10,10,Figueirense,10,4,3,3,10,11,-1,15
2011,10,11,Ceará,10,4,2,4,16,15,1,14
2011,10,12,Coritiba,10,4,1,5,18,14,4,13
2011,10,13,Fluminense,10,4,0,6,9,13,-4,12
2011,10,14,Grêmio,10,3,3,4,11,12,-1,12
2011,10,15,Atlético-MG,10,3,2,5,13,18,-5,11
2011,10,16,Bahia,10,2,4,4,12,14,-2,10
2011,10,17,Atlético-GO,10,2,2,6,8,12,-4,8
2011,10,18,Avaí,10,1,4,5,9,22,-13,7
2011,10,19,América-MG,10,1,3,6,10,22,-12,6
2011,10,20,Atlético-PR,10,0,2,8,3,16,-13,2
2011,11,1,Corinthians,11,8,2,1,18,5,13,26
2011,11,2,São Paulo,11,7,1,3,16,12,4,22
2011,11,3,Flamengo,11,5,6,0,19,9,10,21
2011,11,4,Vasco da Gama,11,6,2,3,17,15,2,20
2011,11,5,Palmeiras,11,5,4,2,16,7,9,19
2011,11,6,Internacional,11,5,3,3,20,14,6,18
2011,11,7,Cruzeiro,11,5,3,3,15,10,5,18
2011,11,8,Botafogo,11,4,4,3,13,11,2,16
2011,11,9,Figueirense,11,4,4,3,10,11,-1,16
2011,11,10,Fluminense,11,5,0,6,10,13,-3,15
2011,11,11,Ceará,11,4,3,4,17,16,1,15
2011,11,12,Grêmio,11,4,3,4,12,12,0,15
2011,11,13,Santos,11,4,3,4,11,12,-1,15
2011,11,14,Coritiba,11,4,2,5,18,14,4,14
2011,11,15,Atlético-MG,11,3,2,6,14,20,-6,11
2011,11,16,Bahia,11,2,5,4,12,14,-2,11
2011,11,17,Atlético-GO,11,2,3,6,10,14,-4,9
